transaction_id,date,customer_code,product_code,market_code,quantity,sales_amount,cost_price,profit
TXN03576,2021-03-07,CUS009,PRD006,MKT007,10,458.7,206.42,252.28
TXN03927,2021-03-07,CUS019,PRD009,MKT007,1,55.98,36.39,19.59
TXN04118,2021-03-07,CUS002,PRD019,MKT002,16,547.84,356.1,191.74
TXN04239,2021-03-07,CUS005,PRD003,MKT007,16,776.96,505.02,271.94
TXN00414,2021-03-08,CUS010,PRD003,MKT001,8,395.52,257.09,138.43
TXN02465,2021-03-08,CUS028,PRD016,MKT002,4,66.12,29.75,36.37
TXN03385,2021-03-08,CUS007,PRD018,MKT007,14,420.42,189.19,231.23
TXN01023,2021-03-09,CUS015,PRD003,MKT008,1,47.88,31.12,16.76
TXN04302,2021-03-09,CUS043,PRD008,MKT002,18,180.18,81.08,99.1
TXN04637,2021-03-09,CUS037,PRD020,MKT007,13,857.74,557.53,300.21
TXN04986,2021-03-09,CUS030,PRD005,MKT002,19,159.22,103.49,55.73
TXN00261,2021-03-10,CUS034,PRD001,MKT003,10,123.5,55.58,67.92
TXN01191,2021-03-10,CUS010,PRD002,MKT004,20,517.4,232.83,284.57
TXN01767,2021-03-10,CUS045,PRD004,MKT009,14,456.4,205.38,251.02
TXN01562,2021-03-11,CUS002,PRD015,MKT002,6,156.0,101.4,54.6
TXN02279,2021-03-11,CUS019,PRD005,MKT003,7,68.74,44.68,24.06
TXN03913,2021-03-11,CUS009,PRD015,MKT006,10,225.4,146.51,78.89
TXN01879,2021-03-12,CUS012,PRD016,MKT004,12,189.48,85.27,104.21
TXN03274,2021-03-12,CUS006,PRD003,MKT004,5,254.05,165.13,88.92
TXN03618,2021-03-12,CUS046,PRD003,MKT002,6,308.22,200.34,107.88
TXN00236,2021-03-13,CUS004,PRD015,MKT001,15,365.55,237.61,127.94
TXN00975,2021-03-13,CUS005,PRD012,MKT005,20,831.6,540.54,291.06
TXN01769,2021-03-13,CUS032,PRD013,MKT002,15,768.6,345.87,422.73
TXN04591,2021-03-13,CUS031,PRD011,MKT002,1,16.07,7.23,8.84
TXN00448,2021-03-14,CUS019,PRD007,MKT008,17,476.51,309.73,166.78
TXN00903,2021-03-15,CUS022,PRD002,MKT003,19,485.45,218.45,267.0
TXN04533,2021-03-15,CUS017,PRD006,MKT008,5,246.95,111.13,135.82
TXN00926,2021-03-16,CUS013,PRD010,MKT002,16,345.28,155.38,189.9
TXN01317,2021-03-16,CUS027,PRD014,MKT006,16,335.36,150.91,184.45
TXN01766,2021-03-16,CUS031,PRD017,MKT005,4,391.6,254.54,137.06
TXN02584,2021-03-16,CUS001,PRD004,MKT009,14,485.38,218.42,266.96
TXN02998,2021-03-16,CUS009,PRD019,MKT005,7,247.8,161.07,86.73
TXN03243,2021-03-16,CUS011,PRD013,MKT003,10,600.6,270.27,330.33
TXN03570,2021-03-16,CUS015,PRD014,MKT009,15,372.6,167.67,204.93
TXN01886,2021-03-17,CUS002,PRD017,MKT004,14,1286.46,836.2,450.26
TXN00717,2021-03-18,CUS017,PRD019,MKT002,21,726.18,472.02,254.16
TXN00919,2021-03-18,CUS020,PRD015,MKT005,14,359.8,233.87,125.93
TXN03472,2021-03-18,CUS027,PRD006,MKT002,14,658.14,296.16,361.98
TXN00330,2021-03-19,CUS031,PRD020,MKT007,8,508.64,330.62,178.02
TXN02787,2021-03-19,CUS037,PRD012,MKT007,4,145.64,94.67,50.97
TXN00810,2021-03-20,CUS008,PRD009,MKT008,10,629.6,409.24,220.36
TXN00444,2021-03-21,CUS001,PRD013,MKT002,16,867.52,390.38,477.14
TXN00841,2021-03-21,CUS029,PRD001,MKT001,20,258.6,116.37,142.23
TXN01761,2021-03-21,CUS001,PRD008,MKT002,8,76.24,34.31,41.93
TXN03424,2021-03-21,CUS019,PRD013,MKT002,17,886.72,399.02,487.7
TXN01703,2021-03-22,CUS031,PRD014,MKT008,15,359.4,161.73,197.67
TXN02523,2021-03-22,CUS003,PRD009,MKT001,14,847.28,550.73,296.55
TXN02658,2021-03-22,CUS019,PRD009,MKT008,8,455.28,295.93,159.35
TXN03547,2021-03-22,CUS015,PRD012,MKT004,17,674.05,438.13,235.92
TXN04075,2021-03-22,CUS012,PRD009,MKT001,1,55.54,36.1,19.44
TXN03134,2021-03-23,CUS021,PRD013,MKT003,1,49.59,22.32,27.27
TXN04677,2021-03-23,CUS048,PRD015,MKT002,12,285.6,185.64,99.96
TXN00813,2021-03-24,CUS003,PRD002,MKT008,15,341.4,153.63,187.77
TXN03005,2021-03-24,CUS026,PRD015,MKT001,6,140.16,91.1,49.06
TXN03342,2021-03-24,CUS009,PRD009,MKT001,7,379.05,246.38,132.67
TXN02678,2021-03-25,CUS029,PRD018,MKT003,9,264.24,118.91,145.33
TXN03602,2021-03-25,CUS019,PRD002,MKT002,6,159.36,71.71,87.65
TXN04145,2021-03-25,CUS025,PRD015,MKT006,2,53.46,34.75,18.71
TXN04950,2021-03-25,CUS037,PRD004,MKT007,10,355.4,159.93,195.47
TXN00288,2021-03-26,CUS050,PRD015,MKT004,22,539.88,350.92,188.96
TXN00425,2021-03-26,CUS044,PRD006,MKT006,14,688.8,309.96,378.84
TXN02907,2021-03-26,CUS015,PRD003,MKT001,13,681.2,442.78,238.42
TXN04088,2021-03-26,CUS045,PRD004,MKT001,19,647.71,291.47,356.24
TXN00195,2021-03-27,CUS013,PRD002,MKT003,19,451.44,203.15,248.29
TXN00883,2021-03-27,CUS016,PRD016,MKT001,4,67.72,30.47,37.25
TXN04157,2021-03-27,CUS010,PRD016,MKT003,14,230.86,103.89,126.97
TXN00785,2021-03-28,CUS023,PRD017,MKT001,5,447.85,291.1,156.75
TXN01857,2021-03-28,CUS043,PRD002,MKT002,8,203.76,91.69,112.07
TXN03081,2021-03-28,CUS036,PRD007,MKT001,22,609.62,396.25,213.37
TXN04267,2021-03-28,CUS015,PRD004,MKT009,7,248.5,111.83,136.67
TXN04886,2021-03-28,CUS008,PRD017,MKT002,7,659.4,428.61,230.79
TXN02815,2021-03-29,CUS008,PRD004,MKT001,20,685.8,308.61,377.19
TXN03761,2021-03-29,CUS022,PRD006,MKT002,2,94.78,42.65,52.13
TXN04295,2021-03-29,CUS009,PRD017,MKT005,12,1143.12,743.03,400.09
TXN00649,2021-03-30,CUS043,PRD006,MKT003,14,667.66,300.45,367.21
TXN01706,2021-03-31,CUS021,PRD005,MKT002,21,206.85,134.45,72.4
TXN03053,2021-03-31,CUS005,PRD015,MKT001,16,394.72,256.57,138.15
TXN03571,2021-03-31,CUS031,PRD008,MKT002,1,9.75,4.39,5.36
TXN04155,2021-03-31,CUS004,PRD002,MKT002,9,235.35,105.91,129.44
TXN04538,2021-03-31,CUS042,PRD005,MKT001,18,168.12,109.28,58.84
TXN04669,2021-03-31,CUS003,PRD015,MKT007,11,298.21,193.84,104.37
TXN02110,2021-04-02,CUS013,PRD002,MKT003,22,564.52,254.03,310.49
TXN02337,2021-04-02,CUS006,PRD008,MKT006,2,19.34,8.7,10.64
TXN02931,2021-04-02,CUS014,PRD010,MKT004,20,374.8,168.66,206.14
TXN03769,2021-04-02,CUS002,PRD013,MKT009,13,644.02,289.81,354.21
TXN04287,2021-04-02,CUS013,PRD005,MKT008,15,125.1,81.31,43.79
TXN04952,2021-04-02,CUS023,PRD008,MKT002,13,129.48,58.27,71.21
TXN01970,2021-04-03,CUS024,PRD005,MKT002,10,97.0,63.05,33.95
TXN03651,2021-04-03,CUS008,PRD016,MKT009,18,313.56,141.1,172.46
TXN00020,2021-04-04,CUS026,PRD017,MKT001,6,506.46,329.2,177.26
TXN00123,2021-04-04,CUS040,PRD011,MKT004,2,30.56,13.75,16.81
TXN01267,2021-04-04,CUS009,PRD016,MKT006,3,48.93,22.02,26.91
TXN03021,2021-04-04,CUS003,PRD019,MKT001,18,620.1,403.07,217.03
TXN04014,2021-04-04,CUS001,PRD001,MKT001,9,106.38,47.87,58.51
TXN04938,2021-04-04,CUS002,PRD016,MKT009,23,422.74,190.23,232.51
TXN03712,2021-04-05,CUS014,PRD012,MKT005,1,40.12,26.08,14.04
TXN04189,2021-04-05,CUS005,PRD012,MKT006,19,822.89,534.88,288.01
TXN04487,2021-04-05,CUS016,PRD007,MKT002,3,89.73,58.32,31.41
TXN01570,2021-04-07,CUS007,PRD003,MKT003,9,466.83,303.44,163.39
TXN02145,2021-04-07,CUS016,PRD010,MKT008,14,260.68,117.31,143.37
TXN02349,2021-04-07,CUS002,PRD002,MKT010,14,371.56,167.2,204.36
TXN03939,2021-04-07,CUS018,PRD017,MKT010,2,175.22,113.89,61.33
TXN04282,2021-04-07,CUS001,PRD004,MKT001,15,517.65,232.94,284.71
TXN04301,2021-04-07,CUS011,PRD007,MKT008,8,239.36,155.58,83.78
TXN00530,2021-04-08,CUS033,PRD012,MKT004,3,119.07,77.4,41.67
TXN01173,2021-04-08,CUS047,PRD011,MKT001,14,193.34,87.0,106.34
TXN01708,2021-04-09,CUS031,PRD004,MKT007,19,654.74,294.63,360.11
TXN02917,2021-04-09,CUS017,PRD017,MKT008,1,87.56,56.91,30.65
TXN03766,2021-04-09,CUS013,PRD018,MKT001,3,89.28,40.18,49.1
TXN00748,2021-04-10,CUS020,PRD012,MKT001,22,919.82,597.88,321.94
TXN01609,2021-04-10,CUS001,PRD004,MKT008,1,36.49,16.42,20.07
TXN02392,2021-04-11,CUS013,PRD009,MKT007,14,915.88,595.32,320.56
TXN00046,2021-04-12,CUS044,PRD015,MKT009,7,187.67,121.99,65.68
TXN01605,2021-04-12,CUS028,PRD017,MKT005,2,188.26,122.37,65.89
TXN01363,2021-04-13,CUS014,PRD017,MKT004,4,350.84,228.05,122.79
TXN01387,2021-04-13,CUS008,PRD014,MKT004,11,253.77,114.2,139.57
TXN04775,2021-04-13,CUS033,PRD018,MKT006,6,162.0,72.9,89.1
TXN01361,2021-04-14,CUS021,PRD019,MKT001,16,576.8,374.92,201.88
TXN02335,2021-04-14,CUS012,PRD010,MKT008,5,91.85,41.33,50.52
TXN02625,2021-04-14,CUS005,PRD018,MKT001,1,26.35,11.86,14.49
TXN02876,2021-04-14,CUS035,PRD003,MKT001,21,1063.65,691.37,372.28
TXN03327,2021-04-14,CUS005,PRD005,MKT002,21,173.04,112.48,60.56
TXN03443,2021-04-14,CUS005,PRD014,MKT001,7,151.13,68.01,83.12
TXN02733,2021-04-15,CUS001,PRD011,MKT002,22,348.04,156.62,191.42
TXN04002,2021-04-15,CUS009,PRD002,MKT003,9,227.88,102.55,125.33
TXN04695,2021-04-15,CUS006,PRD002,MKT005,11,293.15,131.92,161.23
TXN00174,2021-04-16,CUS004,PRD001,MKT001,14,167.86,75.54,92.32
TXN00375,2021-04-16,CUS005,PRD008,MKT007,14,132.58,59.66,72.92
TXN03144,2021-04-16,CUS029,PRD018,MKT006,13,333.06,149.88,183.18
TXN04027,2021-04-16,CUS013,PRD019,MKT003,10,361.4,234.91,126.49
TXN00147,2021-04-19,CUS034,PRD020,MKT001,8,541.84,352.2,189.64
TXN01792,2021-04-19,CUS009,PRD017,MKT006,15,1309.95,851.47,458.48
TXN03749,2021-04-19,CUS017,PRD004,MKT002,3,110.22,49.6,60.62
TXN04386,2021-04-19,CUS029,PRD006,MKT008,4,181.8,81.81,99.99
TXN00019,2021-04-21,CUS015,PRD015,MKT006,19,436.62,283.8,152.82
TXN01454,2021-04-21,CUS012,PRD020,MKT001,13,905.97,588.88,317.09
TXN04005,2021-04-21,CUS018,PRD003,MKT003,12,548.64,356.62,192.02
TXN01465,2021-04-22,CUS048,PRD012,MKT010,2,84.06,54.64,29.42
TXN03901,2021-04-22,CUS006,PRD016,MKT008,19,291.27,131.07,160.2
TXN04801,2021-04-22,CUS013,PRD001,MKT006,20,273.4,123.03,150.37
TXN01333,2021-04-23,CUS003,PRD002,MKT008,14,329.84,148.43,181.41
TXN04228,2021-04-23,CUS045,PRD012,MKT002,23,1009.93,656.45,353.48
TXN00866,2021-04-24,CUS028,PRD009,MKT007,18,1023.84,665.5,358.34
TXN02764,2021-04-24,CUS017,PRD015,MKT001,16,395.2,256.88,138.32
TXN01225,2021-04-25,CUS039,PRD007,MKT003,3,95.82,62.28,33.54
TXN02654,2021-04-25,CUS026,PRD009,MKT003,2,113.8,73.97,39.83
TXN03230,2021-04-26,CUS020,PRD012,MKT008,13,503.75,327.44,176.31
TXN04454,2021-04-26,CUS019,PRD020,MKT003,12,845.52,549.59,295.93
TXN04787,2021-04-26,CUS035,PRD008,MKT009,14,140.98,63.44,77.54
TXN00386,2021-04-27,CUS002,PRD018,MKT007,1,26.65,11.99,14.66
TXN00956,2021-04-27,CUS039,PRD002,MKT004,17,443.87,199.74,244.13
TXN01689,2021-04-27,CUS020,PRD013,MKT001,19,1132.97,509.84,623.13
TXN01752,2021-04-27,CUS013,PRD008,MKT004,15,164.1,73.84,90.26
TXN02367,2021-04-27,CUS012,PRD017,MKT002,23,2064.94,1342.21,722.73
TXN03468,2021-04-27,CUS003,PRD016,MKT005,5,92.2,41.49,50.71
TXN04959,2021-04-27,CUS014,PRD017,MKT001,21,1802.22,1171.44,630.78
TXN00950,2021-04-29,CUS013,PRD007,MKT004,19,536.94,349.01,187.93
TXN01494,2021-04-29,CUS022,PRD006,MKT001,22,956.34,430.35,525.99
TXN02983,2021-04-30,CUS008,PRD004,MKT006,14,474.74,213.63,261.11
TXN04251,2021-04-30,CUS013,PRD020,MKT001,10,734.4,477.36,257.04
TXN02631,2021-05-01,CUS042,PRD005,MKT001,20,195.0,126.75,68.25
TXN00377,2021-05-03,CUS018,PRD003,MKT002,6,289.74,188.33,101.41
TXN01105,2021-05-03,CUS044,PRD011,MKT001,11,162.25,73.01,89.24
TXN01298,2021-05-03,CUS032,PRD014,MKT007,15,365.55,164.5,201.05
TXN04138,2021-05-03,CUS028,PRD009,MKT002,4,251.72,163.62,88.1
TXN01847,2021-05-04,CUS040,PRD006,MKT002,18,813.06,365.88,447.18
TXN02504,2021-05-05,CUS022,PRD006,MKT001,3,129.63,58.33,71.3
TXN03904,2021-05-05,CUS012,PRD017,MKT003,4,353.48,229.76,123.72
TXN00304,2021-05-06,CUS008,PRD018,MKT001,10,304.2,136.89,167.31
TXN01996,2021-05-06,CUS024,PRD013,MKT005,7,395.5,177.97,217.53
TXN02148,2021-05-06,CUS013,PRD013,MKT005,4,224.8,101.16,123.64
TXN04825,2021-05-06,CUS028,PRD011,MKT001,6,98.04,44.12,53.92
TXN00247,2021-05-07,CUS043,PRD017,MKT007,4,386.8,251.42,135.38
TXN00676,2021-05-07,CUS045,PRD019,MKT007,8,258.56,168.06,90.5
TXN03858,2021-05-07,CUS027,PRD020,MKT007,1,65.37,42.49,22.88
TXN04625,2021-05-07,CUS014,PRD014,MKT001,5,125.35,56.41,68.94
TXN00539,2021-05-08,CUS006,PRD018,MKT004,20,615.2,276.84,338.36
TXN01446,2021-05-08,CUS013,PRD016,MKT007,22,376.64,169.49,207.15
TXN04033,2021-05-08,CUS003,PRD012,MKT006,1,37.16,24.15,13.01
TXN00562,2021-05-09,CUS044,PRD018,MKT004,12,325.92,146.66,179.26
TXN00932,2021-05-09,CUS009,PRD015,MKT010,9,230.58,149.88,80.7
TXN02000,2021-05-09,CUS044,PRD007,MKT006,3,84.15,54.7,29.45
TXN03428,2021-05-10,CUS004,PRD015,MKT007,6,164.58,106.98,57.6
TXN04193,2021-05-10,CUS039,PRD005,MKT003,4,33.96,22.07,11.89
TXN03948,2021-05-11,CUS013,PRD018,MKT009,20,535.4,240.93,294.47
TXN01190,2021-05-12,CUS008,PRD014,MKT005,10,224.3,100.94,123.36
TXN01403,2021-05-12,CUS015,PRD013,MKT002,4,233.04,104.87,128.17
TXN01625,2021-05-12,CUS026,PRD019,MKT001,6,215.7,140.21,75.49
TXN02275,2021-05-12,CUS036,PRD010,MKT001,9,161.91,72.86,89.05
TXN02296,2021-05-13,CUS030,PRD015,MKT001,20,528.6,343.59,185.01
TXN04092,2021-05-13,CUS036,PRD009,MKT001,11,699.49,454.67,244.82
TXN01826,2021-05-15,CUS006,PRD004,MKT002,8,281.6,126.72,154.88
TXN00199,2021-05-16,CUS034,PRD015,MKT010,19,456.95,297.02,159.93
TXN03546,2021-05-16,CUS019,PRD020,MKT001,14,994.42,646.37,348.05
TXN03624,2021-05-16,CUS019,PRD005,MKT007,2,18.44,11.99,6.45
TXN04091,2021-05-16,CUS001,PRD001,MKT003,20,241.8,108.81,132.99
TXN04618,2021-05-16,CUS025,PRD016,MKT007,24,401.76,180.79,220.97
TXN03048,2021-05-17,CUS016,PRD011,MKT004,23,356.5,160.43,196.07
TXN03091,2021-05-17,CUS004,PRD009,MKT004,17,1048.9,681.79,367.11
TXN03283,2021-05-17,CUS009,PRD008,MKT002,7,68.81,30.96,37.85
TXN04581,2021-05-17,CUS004,PRD015,MKT005,11,260.59,169.38,91.21
TXN04739,2021-05-17,CUS020,PRD016,MKT005,7,112.56,50.65,61.91
TXN00158,2021-05-18,CUS024,PRD010,MKT002,12,256.8,115.56,141.24
TXN00209,2021-05-18,CUS015,PRD009,MKT002,24,1443.36,938.18,505.18
TXN00706,2021-05-18,CUS032,PRD005,MKT008,23,218.04,141.73,76.31
TXN01128,2021-05-18,CUS026,PRD009,MKT008,19,1045.38,679.5,365.88
TXN01512,2021-05-18,CUS026,PRD005,MKT001,11,101.53,65.99,35.54
TXN02056,2021-05-18,CUS006,PRD012,MKT010,6,234.3,152.3,82.0
TXN02231,2021-05-18,CUS048,PRD005,MKT009,24,209.52,136.19,73.33
TXN02101,2021-05-19,CUS020,PRD011,MKT003,21,329.91,148.46,181.45
TXN02855,2021-05-19,CUS027,PRD013,MKT001,6,361.86,162.84,199.02
TXN04248,2021-05-19,CUS043,PRD013,MKT010,23,1145.86,515.64,630.22
TXN04893,2021-05-19,CUS008,PRD005,MKT005,11,104.61,68.0,36.61
TXN00460,2021-05-20,CUS003,PRD017,MKT007,9,870.66,565.93,304.73
TXN01430,2021-05-20,CUS035,PRD012,MKT009,11,418.33,271.91,146.42
TXN02019,2021-05-20,CUS016,PRD001,MKT002,6,71.7,32.27,39.43
TXN03996,2021-05-20,CUS008,PRD016,MKT006,14,251.58,113.21,138.37
TXN04560,2021-05-20,CUS013,PRD009,MKT008,16,866.08,562.95,303.13
TXN00104,2021-05-21,CUS050,PRD012,MKT003,14,534.24,347.26,186.98
TXN03880,2021-05-21,CUS004,PRD017,MKT002,1,91.27,59.33,31.94
TXN00273,2021-05-22,CUS005,PRD009,MKT003,23,1481.89,963.23,518.66
TXN02091,2021-05-22,CUS028,PRD020,MKT003,1,65.29,42.44,22.85
TXN01636,2021-05-23,CUS001,PRD004,MKT008,12,412.08,185.44,226.64
TXN02546,2021-05-23,CUS004,PRD004,MKT008,6,209.22,94.15,115.07
TXN01386,2021-05-24,CUS022,PRD019,MKT001,10,325.4,211.51,113.89
TXN01517,2021-05-24,CUS008,PRD007,MKT010,21,678.51,441.03,237.48
TXN01679,2021-05-24,CUS012,PRD008,MKT002,21,204.96,92.23,112.73
TXN00042,2021-05-25,CUS018,PRD003,MKT009,22,1188.66,772.63,416.03
TXN00571,2021-05-25,CUS003,PRD017,MKT005,15,1268.7,824.66,444.04
TXN00918,2021-05-25,CUS013,PRD001,MKT007,12,162.72,73.22,89.5
TXN02586,2021-05-25,CUS021,PRD010,MKT001,13,254.02,114.31,139.71
TXN00477,2021-05-26,CUS006,PRD014,MKT001,20,441.6,198.72,242.88
TXN01481,2021-05-26,CUS004,PRD005,MKT003,5,40.6,26.39,14.21
TXN02970,2021-05-26,CUS046,PRD001,MKT009,1,13.98,6.29,7.69
TXN04023,2021-05-26,CUS020,PRD017,MKT005,8,728.4,473.46,254.94
TXN03262,2021-05-27,CUS002,PRD013,MKT010,9,451.8,203.31,248.49
TXN03821,2021-05-27,CUS008,PRD001,MKT006,12,161.64,72.74,88.9
TXN00202,2021-05-28,CUS032,PRD020,MKT008,19,1376.36,894.63,481.73
TXN00626,2021-05-28,CUS043,PRD008,MKT001,6,62.7,28.21,34.49
TXN00757,2021-05-28,CUS007,PRD017,MKT007,12,1047.6,680.94,366.66
TXN01314,2021-05-28,CUS013,PRD009,MKT003,16,1016.32,660.61,355.71
TXN02456,2021-05-28,CUS020,PRD012,MKT004,10,417.9,271.63,146.27
TXN04590,2021-05-28,CUS021,PRD018,MKT008,6,165.72,74.57,91.15
TXN04722,2021-05-28,CUS014,PRD010,MKT001,15,309.3,139.19,170.11
TXN03151,2021-05-29,CUS008,PRD014,MKT002,14,311.5,140.18,171.32
TXN03854,2021-05-29,CUS002,PRD017,MKT006,14,1233.4,801.71,431.69
TXN01250,2021-05-30,CUS009,PRD018,MKT005,24,729.12,328.1,401.02
TXN04130,2021-05-30,CUS031,PRD001,MKT001,22,280.28,126.13,154.15
TXN01039,2021-06-02,CUS007,PRD013,MKT009,25,1308.5,588.83,719.67
TXN03128,2021-06-02,CUS016,PRD002,MKT007,9,209.7,94.37,115.33
TXN03320,2021-06-02,CUS012,PRD004,MKT002,27,885.87,398.64,487.23
TXN02193,2021-06-03,CUS023,PRD002,MKT008,12,308.16,138.67,169.49
TXN02519,2021-06-03,CUS003,PRD006,MKT001,13,601.9,270.86,331.04
TXN04949,2021-06-04,CUS024,PRD004,MKT004,12,435.0,195.75,239.25
TXN00710,2021-06-05,CUS010,PRD008,MKT001,1,10.27,4.62,5.65
TXN03529,2021-06-07,CUS018,PRD020,MKT001,3,196.95,128.02,68.93
TXN00877,2021-06-08,CUS013,PRD018,MKT008,8,235.04,105.77,129.27
TXN02877,2021-06-08,CUS010,PRD011,MKT008,5,73.55,33.1,40.45
TXN04259,2021-06-08,CUS035,PRD003,MKT007,2,92.18,59.92,32.26
TXN00994,2021-06-09,CUS025,PRD019,MKT010,20,594.8,386.62,208.18
TXN02115,2021-06-09,CUS002,PRD006,MKT001,17,758.71,341.42,417.29
TXN02803,2021-06-09,CUS015,PRD001,MKT001,24,296.88,133.6,163.28
TXN03422,2021-06-09,CUS008,PRD020,MKT007,11,807.62,524.95,282.67
TXN03597,2021-06-09,CUS006,PRD014,MKT002,4,90.96,40.93,50.03
TXN01237,2021-06-10,CUS028,PRD019,MKT008,17,517.99,336.69,181.3
TXN03812,2021-06-10,CUS027,PRD017,MKT003,9,797.4,518.31,279.09
TXN04982,2021-06-10,CUS003,PRD011,MKT007,14,194.88,87.7,107.18
TXN01254,2021-06-12,CUS004,PRD018,MKT004,16,435.04,195.77,239.27
TXN01650,2021-06-12,CUS002,PRD009,MKT009,18,1142.64,742.72,399.92
TXN04746,2021-06-12,CUS037,PRD006,MKT001,15,712.05,320.42,391.63
TXN00269,2021-06-13,CUS035,PRD015,MKT008,14,338.66,220.13,118.53
TXN01548,2021-06-13,CUS030,PRD005,MKT001,3,24.87,16.17,8.7
TXN04181,2021-06-13,CUS014,PRD013,MKT009,4,226.84,102.08,124.76
TXN04884,2021-06-13,CUS036,PRD011,MKT003,26,373.88,168.25,205.63
TXN04962,2021-06-13,CUS032,PRD012,MKT001,1,40.1,26.07,14.03
TXN02746,2021-06-14,CUS002,PRD001,MKT004,2,27.44,12.35,15.09
TXN03895,2021-06-14,CUS025,PRD010,MKT003,6,108.36,48.76,59.6
TXN04459,2021-06-14,CUS034,PRD014,MKT009,6,128.22,57.7,70.52
TXN00713,2021-06-15,CUS012,PRD017,MKT001,6,543.54,353.3,190.24
TXN00847,2021-06-15,CUS018,PRD011,MKT004,20,281.0,126.45,154.55
TXN03252,2021-06-15,CUS036,PRD016,MKT009,13,237.25,106.76,130.49
TXN00440,2021-06-16,CUS025,PRD010,MKT001,2,42.46,19.11,23.35
TXN01444,2021-06-17,CUS014,PRD012,MKT003,20,859.6,558.74,300.86
TXN01920,2021-06-17,CUS005,PRD001,MKT003,23,322.0,144.9,177.1
TXN00772,2021-06-18,CUS001,PRD018,MKT009,18,482.22,217.0,265.22
TXN00917,2021-06-18,CUS034,PRD010,MKT002,16,344.64,155.09,189.55
TXN01311,2021-06-18,CUS044,PRD016,MKT001,17,279.65,125.84,153.81
TXN03057,2021-06-19,CUS038,PRD017,MKT008,15,1437.15,934.15,503.0
TXN03745,2021-06-19,CUS013,PRD005,MKT005,14,133.98,87.09,46.89
TXN01020,2021-06-20,CUS025,PRD004,MKT005,13,414.31,186.44,227.87
TXN01415,2021-06-20,CUS006,PRD012,MKT007,2,87.58,56.93,30.65
TXN01947,2021-06-20,CUS019,PRD001,MKT006,2,28.32,12.74,15.58
TXN02205,2021-06-20,CUS033,PRD003,MKT002,12,626.64,407.32,219.32
TXN03083,2021-06-20,CUS044,PRD008,MKT009,19,177.46,79.86,97.6
TXN04922,2021-06-20,CUS014,PRD008,MKT007,20,215.6,97.02,118.58
TXN00654,2021-06-21,CUS002,PRD006,MKT002,25,1207.5,543.38,664.12
TXN04273,2021-06-21,CUS016,PRD009,MKT001,7,382.27,248.48,133.79
TXN04568,2021-06-21,CUS004,PRD019,MKT003,17,566.61,368.3,198.31
TXN04670,2021-06-21,CUS018,PRD019,MKT003,17,528.02,343.21,184.81
TXN04895,2021-06-21,CUS017,PRD009,MKT009,1,64.95,42.22,22.73
TXN01565,2021-06-23,CUS024,PRD006,MKT001,7,334.11,150.35,183.76
TXN00225,2021-06-24,CUS021,PRD016,MKT005,13,221.13,99.51,121.62
TXN02601,2021-06-24,CUS020,PRD008,MKT006,22,234.52,105.53,128.99
TXN00487,2021-06-25,CUS033,PRD002,MKT001,27,623.97,280.79,343.18
TXN03043,2021-06-25,CUS019,PRD016,MKT003,11,184.14,82.86,101.28
TXN04511,2021-06-25,CUS037,PRD003,MKT001,5,260.75,169.49,91.26
TXN00690,2021-06-26,CUS031,PRD019,MKT006,23,738.76,480.19,258.57
TXN00816,2021-06-26,CUS021,PRD003,MKT008,1,45.34,29.47,15.87
TXN00836,2021-06-26,CUS007,PRD020,MKT002,26,1918.28,1246.88,671.4
TXN00865,2021-06-26,CUS039,PRD019,MKT004,12,423.24,275.11,148.13
TXN02399,2021-06-26,CUS001,PRD005,MKT005,6,51.48,33.46,18.02
TXN03130,2021-06-26,CUS010,PRD018,MKT005,11,324.39,145.98,178.41
TXN03257,2021-06-26,CUS024,PRD017,MKT004,19,1555.72,1011.22,544.5
TXN00152,2021-06-27,CUS005,PRD006,MKT001,12,571.8,257.31,314.49
TXN02744,2021-06-27,CUS023,PRD018,MKT001,14,380.38,171.17,209.21
TXN00244,2021-06-28,CUS020,PRD016,MKT007,8,136.88,61.6,75.28
TXN00636,2021-06-28,CUS012,PRD011,MKT004,5,70.55,31.75,38.8
TXN00661,2021-06-28,CUS030,PRD009,MKT008,16,924.48,600.91,323.57
TXN01127,2021-06-28,CUS026,PRD009,MKT003,6,381.96,248.27,133.69
TXN02598,2021-06-28,CUS014,PRD015,MKT003,22,577.28,375.23,202.05
TXN03945,2021-06-28,CUS008,PRD009,MKT004,7,380.24,247.16,133.08
TXN02134,2021-06-29,CUS005,PRD018,MKT004,19,552.9,248.81,304.09
TXN02543,2021-06-29,CUS002,PRD004,MKT002,20,684.2,307.89,376.31
TXN02410,2021-06-30,CUS003,PRD001,MKT008,17,215.56,97.0,118.56
TXN03623,2021-06-30,CUS015,PRD001,MKT002,19,264.67,119.1,145.57
TXN04199,2021-06-30,CUS013,PRD007,MKT002,18,494.28,321.28,173.0
TXN00537,2021-07-02,CUS035,PRD001,MKT005,8,106.96,48.13,58.83
TXN01321,2021-07-02,CUS022,PRD018,MKT005,20,576.8,259.56,317.24
TXN02214,2021-07-02,CUS027,PRD005,MKT002,8,71.36,46.38,24.98
TXN01395,2021-07-03,CUS019,PRD002,MKT001,2,48.76,21.94,26.82
TXN02118,2021-07-03,CUS010,PRD013,MKT005,12,690.48,310.72,379.76
